No	Category	Subcategory	Description	Qty	UOM	Price/Unit (RM)	Total (RM)	Update Date	Supplier	Note
1	Aggregates	Cement & Mortar	Cement 50kg Bag	384	BAG	24	9216	2025-10-08	E SHENG HARDWARE (JH) SDN BHD	
2	Aggregates	Cement & Mortar	Cement 50kg Bag	2	BAG	24	48	2025-11-20		
3	Aggregates	Cement & Mortar	Cement 50kg Bag	1	BAG	24	24	2026-01-20	NILAI AGRICULTURE ENTERPRISE	
4	Aggregates	Cement & Mortar	Cement 50kg Bag	40	BAG	24	960	2025-11-20	NILAI AGRICULTURE ENTERPRISE	
5	Aggregates	Cement & Mortar	Cement 50kg Bag	5	BAG	24	110.00	2026-02-11	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	src=QT-005928;brand_unknown=1
6	Aggregates	Cement & Mortar	Cement 50kg Bag	5	BAG	24	110	2026-02-13	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	src=I-090102+I-090103
7	Aggregates	Cement & Mortar	Cement Gum 88 25kg	4	bag	16.00	64.00	2026-02-16		Brand/Type in Description
8	Aggregates	Cement & Mortar	Cima NS Cement Green 50kg Bag	40	BAG	24	960	2025-10-16	E SHENG HARDWARE (JH) SDN BHD	
9	Aggregates	Cement & Mortar	Flexi Simen	25	BAG	22.5	562.5	2026-02-13	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	src=I-090102+I-090103;combined_qty=20+5
10	Aggregates	Cement & Mortar	Portland Cement 50kg Bag	35	BAG	24	840	2024-07-09	BILAL HARDWARE	
11	Aggregates	Cement & Mortar	Ready Mix Concrete G20 (Per m3)	1	M3	355.00	355	2026-02-04	XIN LONG TRACTOR ENGINEERING	price per m3
12	Aggregates	Cement & Mortar	Ready Mix Concrete G25 (Per m3)	1	M3	365	365	2026-02-04	XIN LONG TRACTOR ENGINEERING	price per m3
13	Aggregates	Cement & Mortar	Ready Mix Concrete G30 (Per m3)	1	M3	375	375	2026-02-04	XIN LONG TRACTOR ENGINEERING	price per m3
14	Aggregates	Cement & Mortar	YTL PCC Cement Castle 50kg Bag	40	BAG	24	960	2026-02-12	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	src=QT-005929
15	Aggregates	Sand & Aggregates	3/4" Aggregate (10-Wheel Truck)	1	TRIP	850	850	2025-11-04	E SHENG HARDWARE (JH) SDN BHD	Malay: Batu = Aggregate
16	Aggregates	Sand & Aggregates	3/4" Aggregate (10-Wheel Truck)	1	TRIP	830.00	830	2026-02-04	XIN LONG TRACTOR ENGINEERING	10-wheel 17-18T +/-
17	Aggregates	Sand & Aggregates	3/4" Aggregate (Bag)	6	BAG	5	30	2025-09-30	NILAI AGRICULTURE ENTERPRISE	Malay: Batu = Aggregate
18	Aggregates	Sand & Aggregates	3/4" Aggregate (Scoop)	4	SCOOP	80	320	2025-09-30	NILAI AGRICULTURE ENTERPRISE	Malay: Batu = Aggregate
19	Aggregates	Sand & Aggregates	Aggregate 3/4"	2	TRIP	850	1700	2025-11-04	E SHENG HARDWARE (JH) SDN BHD	
20	Aggregates	Sand & Aggregates	Coarse Aggregate (10-Wheel Truck)	1	TRIP	850	850	2025-11-04	E SHENG HARDWARE (JH) SDN BHD	Malay: Batu Kasaran
21	Aggregates	Sand & Aggregates	Coarse Sand	1	TRIP	800	800			
22	Aggregates	Sand & Aggregates	Coarse Sand	2	SCOOP	85	170	2026-02-16		Note=Pasir Kasar (Malay name)
23	Aggregates	Sand & Aggregates	Coarse Sand (10-Wheel Truck)	1	TRIP	860	860	2026-02-04	E SHENG HARDWARE (JH) SDN BHD	Malay: Pasir Kasar, 1 trip ~= 18T +/-
24	Aggregates	Sand & Aggregates	Coarse Sand (10-Wheel Truck)	1	TRIP	850	850	2026-02-04	XIN LONG TRACTOR ENGINEERING	10-wheel 17-18T +/-
25	Aggregates	Sand & Aggregates	Coarse Sand (Scoop)	1	SCOOP	70	70	2025-10-08	E SHENG HARDWARE (JH) SDN BHD	Malay: Pasir Kasar
26	Aggregates	Sand & Aggregates	Coarse Sand 20kg Bag	1	BAG	6	6	2025-08-13		
27	Aggregates	Sand & Aggregates	Crushed Stone 1/2in (Bag)	5	BAG	4.5	22.5	2026-02-13	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	src=I-090102+I-090103
28	Aggregates	Sand & Aggregates	Crusher Run (10-Wheel Truck)	1	TRIP	850	850	2025-11-04	E SHENG HARDWARE (JH) SDN BHD	
29	Aggregates	Sand & Aggregates	Crusher Run (10-Wheel Truck)	1	TRIP	830	830	2026-02-04	XIN LONG TRACTOR ENGINEERING	10-wheel 17-18T +/-
30	Aggregates	Sand & Aggregates	Fine Sand	3	TRIP	700	2100			
31	Aggregates	Sand & Aggregates	Fine Sand (10-Wheel Truck)	3	TRIP	900	2700	2025-09-02		Malay: Halus = Fine
32	Aggregates	Sand & Aggregates	Fine Sand (10-Wheel Truck)	1	TRIP	1060	1060	2026-02-04	E SHENG HARDWARE (JH) SDN BHD	1 trip ~= 18T +/-
33	Aggregates	Sand & Aggregates	Fine Sand (10-Wheel Truck)	1	TRIP	950	950	2026-02-04	XIN LONG TRACTOR ENGINEERING	10-wheel 17-18T +/-
34	Aggregates	Sand & Aggregates	Fine Sand (Scoop)	2	SCOOP	80	160	2025-10-08	E SHENG HARDWARE (JH) SDN BHD	Malay: Pasir Halus
35	Aggregates	Sand & Aggregates	Fine Sand 20kg/Bag	1	BAG	6	6	2025-08-13		
36	Aggregates	Sand & Aggregates	Fine Sand 20kg/Bag	2	BAG	3.5	7	2026-02-11	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	src=QT-005928
37	Aggregates	Sand & Aggregates	Pebble Wash Stone [AB] #5/#10 20kg/Bag	1	Bag	50	50	2026-02-14	NA	Coverage: 8sqft-10sqft per bag. Size: approx 5mm/10mm. For balcony, home, aquarium, garden decoration. After apply cement & sealer: stone will have shining effect. No shine without cement & sealer. Water can also create shine. Malay: Batu hiasan landskap (dekorasi taman).
38	Aggregates	Sand & Aggregates	Pebble Wash Stone [CMPD] #5/#10 20kg/Bag	1	Bag	45	45	2026-02-14	NA	Coverage: 8sqft-10sqft per bag. Size: approx 5mm/10mm. For balcony, home, aquarium, garden decoration. After apply cement & sealer: stone will have shining effect. No shine without cement & sealer. Malay: Batu hiasan landskap (dekorasi taman).
39	Aggregates	Sand & Aggregates	Pebble Wash Stone Amp #5/#10 20kg/Bag	1	Bag	30	30	2026-02-14	NA	Coverage: 8sqft-10sqft per bag. Size: approx 5mm/10mm. For balcony, home, aquarium, garden decoration. After apply cement & sealer, will have shining effect. If without cement & sealer, no shine. Water can also create shine. Malay: Batu hiasan landskap (dekorasi taman).
40	Aggregates	Sand & Aggregates	Red Soil (Tanah Merah) (10-Wheel Truck)	1	TRIP	360	360	2026-02-04	XIN LONG TRACTOR ENGINEERING	10-wheel 17-18T +/-
41	Aggregates	Sand & Aggregates	Silica Sand Filter Media Coarse 1.2mm - 2.4mm 50kg Bag	1	BAG	48	48	2026-05-01	Market Survey	Graded silica sand for pool filter, water filtration and general filtration media. Coarse grade supports water flow and reduces clogging.
42	Aggregates	Sand & Aggregates	Silica Sand Filter Media Fine 0.6mm - 1.2mm 25kg Bag	1	BAG	32	32	2026-05-01	Market Survey	Graded silica sand for pool filter, water filtration and general filtration media. Fine grade traps smaller particles.
43	Aggregates	Sand & Aggregates	Silica Sand Filter Media Fine 0.6mm - 1.2mm 50kg Bag	1	BAG	48	48	2026-05-01	Market Survey	Graded silica sand for pool filter, water filtration and general filtration media. Fine grade traps smaller particles.
44	Aggregates	Sand & Aggregates	Soil Backfill (10-Wheel Truck)	13	TRIP	450	5850			
45	Aggregates	Sand & Aggregates	White Sand (Pasir Putih)	2	BAG	2.5	5	2026-02-11	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	src=QT-005928
46	Aggregates	Sand & Aggregates	White Sand (Pasir Putih)	10	BAG	3	30	2026-02-12	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	src=QT-005929
47	Aluminium	ACP Panel	ACP Panel Double Side (Silver) 4ft x 8ft x 3.00mm	1	PCS	80	80	2022-06-11	YIT LOONG BUILDING MATERIALS SDN BHD	wrong_category_fixed=1;size_added=1
48	Aluminium	ACP Panel	ACP Panel Double Side (White) 4ft x 8ft x 3.00mm	1	PCS	91	91	2024-05-17	YIT LOONG BUILDING MATERIALS SDN BHD	wrong_category_fixed=1;size_added=1
49	Aluminium	ACP Panel	ACP Panel EACP423D Double Side (Black) 4ft x 8ft x 3.00mm	1	PCS	90	90	2022-05-30	YIT LOONG BUILDING MATERIALS SDN BHD	wrong_category_fixed=1;size_added=1
50	Aluminium	ACP Panel	Vitally ACP Panel 4ft x 8ft x 3.00mm (Double Side) Silver	1	PCS	80	80	2022-06-11	YIT LOONG BUILDING MATERIALS SDN BHD	
51	Aluminium	ACP Panel	Vitally ACP Panel 4ft x 8ft x 3.00mm (Double Side) White	1	PCS	91.00	91	2024-05-17	YIT LOONG BUILDING MATERIALS SDN BHD	
52	Aluminium	ACP Panel	Vitally ACP Panel EACP423D 4ft x 8ft x 3.00mm (Double Side) Black	1	PCS	90.00	90	2022-05-30	YIT LOONG BUILDING MATERIALS SDN BHD	
53	Aluminium	Aluminium Profile	Aluminium Angle 1/2" x 1/2" x 6.00m	1	PCS	0.8	0.8	2025-08-13		
54	Aluminium	Aluminium Profile	Aluminium Angle/L-trim 10.00mm	12	M	8.5	102			
55	Aluminium	Aluminium Profile	IS303 Insert Screen NA	1	PCS	16.9	16.9	2024-03-25	YIT LOONG BUILDING MATERIALS SDN BHD	
56	Aluminium	Aluminium Profile	IS410 Insert Screen Bottom NA	1	PCS	18.9	18.9	2024-03-25	YIT LOONG BUILDING MATERIALS SDN BHD	
57	Aluminium	Aluminium Profile	IS411 Insert Screen Top NA	1	PCS	14.6	14.6	2024-03-25	YIT LOONG BUILDING MATERIALS SDN BHD	
58	Aluminium	Aluminium Profile	SC403 Showcase Profile SC9901 Top E Section	1	PCS	29.1	29.1	2024-07-15	YIT LOONG BUILDING MATERIALS SDN BHD	
59	Aluminium	Aluminium Profile	SC405 Showcase Profile SC9705 A Section	1	PCS	34.7	34.7	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
60	Aluminium	Aluminium Profile	SC406 Showcase Profile SC9706 Bottom B Section	1	PCS	20	20	2024-09-28	YIT LOONG BUILDING MATERIALS SDN BHD	
61	Aluminium	Aluminium Profile	SF002 WH Shopfront Glazing Bead	1	PCS	146.4	146.4	2022-01-25	DRAGON CITY CONSTRUCTION SDN BHD	Malay: cermin mata
62	Aluminium	Aluminium Profile	SH007 Sliding Door Outer Bottom Track WH	1	PCS	66.4	66.4	2023-01-17	Wintech Building Materials Sdn Bhd	src=2023-01-17 CS64959PCH - WINTECH POLY INDUSTRIES SDN BHD.pdf;verify_needed=1;wrong_category_fixed=1;normalized_case=1
63	Aluminium	Aluminium Profile	SH008 Sliding Door 3-Way Side Jamb NA 14ft	3	PCS	40.7	122.1	2024-01-15	Wintech Building Materials Sdn Bhd	src=2024-01-15 CS82543PCH - WINTECH POLY INDUSTRIES SDN BHD.pdf;verify_needed=1;normalized_case=1
64	Aluminium	Aluminium Profile	Stair Nosing Aluminium Anti-slip	20	M	25.00	500			
65	Aluminium	Aluminium Profile	SWD304 Aluminium Profile 4.34m 6063-T5 NA	4	PCS	57.00	228	2021-04-21	Superb Aluminium Industries Sdn Bhd	src=2021-04-21 ID2104-0698 - SUPERB ALUMINIUM INDUSTRIES SDN BHD.pdf;verify_needed=1;wrong_category_fixed=1;normalized_case=1
66	Aluminium	Aluminium Profile	SWD307 Aluminium Profile 6.10m 6063-T5 NA	8	PCS	14.24	113.92	2021-04-21	Superb Aluminium Industries Sdn Bhd	src=2021-04-21 ID2104-0698 - SUPERB ALUMINIUM INDUSTRIES SDN BHD.pdf;verify_needed=1;wrong_category_fixed=1;normalized_case=1
67	Aluminium	Aluminium Profile	UC0606 U Channel 6/8" NA	1	PCS	18.8	18.8	2021-03-03	YIT LOONG BUILDING MATERIALS SDN BHD	
68	Aluminium	Aluminium Profile	UC0808 U Channel 1" NA	1	PCS	25	25	2021-03-26	YIT LOONG BUILDING MATERIALS SDN BHD	
69	Aluminium	Aluminium Profile	WN0408 Hollow 1/2" x 1" NA	1	PCS	22.3	22.3	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
70	Aluminium	Aluminium Strip Ceiling System	GI Bracing (P/Coated) 2440.00mm	1	PCS	7.5	7.5			
71	Aluminium	Aluminium Strip Ceiling System	GI Bracing 2440.00mm	1	PCS	3.80	3.8			
72	Aluminium	Aluminium Strip Ceiling System	GI Carrier Rail (MF) 4880.00mm	1	PCS	20	20			
73	Aluminium	Aluminium Strip Ceiling System	GI Panel Joint (100.00mm)	1	PCS	0.7	0.7			
74	Aluminium	Aluminium Strip Ceiling System	GI Panel Joint (150.00mm)	1	PCS	0.8	0.8			
75	Aluminium	Aluminium Strip Ceiling System	GI Panel Joint (200.00mm)	1	PCS	1	1			
76	Aluminium	Door & Window Accessories	161 PVC Interlock Cover	1	PCS	1.5	1.5	2024-03-17	YIT LOONG BUILDING MATERIALS SDN BHD	
77	Aluminium	Door & Window Accessories	Adhesive Tape 2051 153m	2	ROLL	60.5	121	2021-05-21	Wintech Poly Industries Sdn Bhd	src=2021-05-21 WTP2105-072 - WINTECH POLY INDUSTRIES SDN BHD.pdf;verify_needed=1;wrong_category_fixed=1;normalized_case=1
78	Aluminium	Door & Window Accessories	Adhesive Tape 2215A 153m	1	ROLL	50	50	2024-07-09	WINTECH POLY INDUSTRIES SDN BHD	src=2024-07-09 4951 - WINTECH POLY INDUSTRIES SDN BHD.pdf;verify_needed=1;price_per_roll=1;charge_not_material=1;excluded_charge=SST 10% RM5.00
79	Aluminium	Door & Window Accessories	Adhesive Tape MV3320A 153m	2	ROLL	52.8	105.6	2021-05-21	Wintech Poly Industries Sdn Bhd	src=2021-05-21 WTP2105-072 - WINTECH POLY INDUSTRIES SDN BHD.pdf;verify_needed=1;wrong_category_fixed=1;normalized_case=1
80	Aluminium	Door & Window Accessories	Adhesive Tape MV3320S 153m	2	ROLL	36.3	72.6	2021-05-21	Wintech Poly Industries Sdn Bhd	src=2021-05-21 WTP2105-072 - WINTECH POLY INDUSTRIES SDN BHD.pdf;verify_needed=1;wrong_category_fixed=1;normalized_case=1
81	Aluminium	Door & Window Accessories	AFG1002-Nylon Floor Guide For SD 790	1	PCS	20	20	2022-07-12	YIT LOONG BUILDING MATERIALS SDN BHD	
82	Aluminium	Door & Window Accessories	AFG1002-Nylon Floor Guide For SD 790 - BK	1	PCS	15	15	2023-08-17	YIT LOONG BUILDING MATERIALS SDN BHD	
83	Aluminium	Door & Window Accessories	AFG1002-Nylon Floor Guide For SD 790 - WH	1	PCS	15	15	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
84	Aluminium	Door & Window Accessories	Aluminium Handle 12.00" Black	1	PAIR	18	18	2024-03-21	YIT LOONG BUILDING MATERIALS SDN BHD	
85	Aluminium	Door & Window Accessories	Aluminium Handle 12.00" NA Star	1	PAIR	15	15	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
86	Aluminium	Door & Window Accessories	Aluminium Handle 12.00" WH	1	PAIR	18	18	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
87	Aluminium	Door & Window Accessories	Aluminium Handle 9.00" NA	1	PAIR	18	18	2021-11-12	YIT LOONG BUILDING MATERIALS SDN BHD	
88	Aluminium	Door & Window Accessories	Big Crescent Lock CL310 BL (L)	1	PCS	5.5	5.5	2022-05-19	YIT LOONG BUILDING MATERIALS SDN BHD	
89	Aluminium	Door & Window Accessories	Big Crescent Lock CL310 BL (R)	1	PCS	5.5	5.5	2022-05-19	YIT LOONG BUILDING MATERIALS SDN BHD	
90	Aluminium	Door & Window Accessories	Big Crescent Lock CL310 NA (L)	1	PCS	5.5	5.5	2022-05-19	YIT LOONG BUILDING MATERIALS SDN BHD	
91	Aluminium	Door & Window Accessories	Big Crescent Lock CL310 NA (R)	1	PCS	5.5	5.5	2022-05-19	YIT LOONG BUILDING MATERIALS SDN BHD	
92	Aluminium	Door & Window Accessories	Black Tape 1" Teca	1	CTN	270.00	270	2022-08-07	YIT LOONG BUILDING MATERIALS SDN BHD	
93	Aluminium	Door & Window Accessories	Black Tape 1" Teca	1	ROLL	5.63	5.63	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
94	Aluminium	Door & Window Accessories	Black Tape 2 1/2"	1	ROLL	14.06	14.06	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
95	Aluminium	Door & Window Accessories	Black Tape 2 1/2" Teca	1	ROLL	14.06	14.06	2024-05-17	YIT LOONG BUILDING MATERIALS SDN BHD	
96	Aluminium	Door & Window Accessories	Black Tape 2"	1	ROLL	11.25	11.25	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
97	Aluminium	Door & Window Accessories	Black Tape 2" Teca	1	ROLL	11.25	11.25	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
98	Aluminium	Door & Window Accessories	Black Tape 3"	1	ROLL	16.88	16.88	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
99	Aluminium	Door & Window Accessories	Black Tape 3" Teca	1	ROLL	16.88	16.88	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
100	Aluminium	Door & Window Accessories	Black Tape 4"	1	ROLL	20.8	20.8	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
101	Aluminium	Door & Window Accessories	Black Tape 4" Teca	1	ROLL	20.8	20.8	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
102	Aluminium	Door & Window Accessories	Black Tape 6"	1	ROLL	43	43	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
103	Aluminium	Door & Window Accessories	Black Tape 6/8" (19mm)	1	PKT	4.4	4.4	2022-08-07	YIT LOONG BUILDING MATERIALS SDN BHD	
104	Aluminium	Door & Window Accessories	Black Tape 6/8" Teca	1	ROLL	5.63	5.63	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
105	Aluminium	Door & Window Accessories	Black Tape Nikee 70y	1	CTN	270	270	2022-04-12	YIT LOONG BUILDING MATERIALS SDN BHD	
106	Aluminium	Door & Window Accessories	Black Tape Teca	1	CTN	270	270	2023-01-18	YIT LOONG BUILDING MATERIALS SDN BHD	
107	Aluminium	Door & Window Accessories	Bracket 911A 30.00mm	1	PCS	1.5	1.5	2021-05-22	YIT LOONG BUILDING MATERIALS SDN BHD	
108	Aluminium	Door & Window Accessories	Bracket 911C	1	PCS	2	2	2022-04-12	YIT LOONG BUILDING MATERIALS SDN BHD	
109	Aluminium	Door & Window Accessories	Bracket 911C	1	PKT	130	130	2023-01-18	YIT LOONG BUILDING MATERIALS SDN BHD	
110	Aluminium	Door & Window Accessories	Bracket 911C 31.00mm	1	PCS	2	2	2024-03-17	YIT LOONG BUILDING MATERIALS SDN BHD	
111	Aluminium	Door & Window Accessories	Bracket 911C 37.50mm	1	PKT	130	130	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
112	Aluminium	Door & Window Accessories	Bracket 911C Cover	1	PCS	0.8	0.8	2024-03-21	YIT LOONG BUILDING MATERIALS SDN BHD	
113	Aluminium	Door & Window Accessories	Casement Handle CW-608 BK L	1	PCS	1.3	1.3	2021-10-02	YIT LOONG BUILDING MATERIALS SDN BHD	
114	Aluminium	Door & Window Accessories	Casement Handle CW-608 BK R	1	PCS	1.3	1.3	2021-10-02	YIT LOONG BUILDING MATERIALS SDN BHD	
115	Aluminium	Door & Window Accessories	Casement Handle CW-608 NA L	1	PCS	1.6	1.6	2022-12-13	YIT LOONG BUILDING MATERIALS SDN BHD	
116	Aluminium	Door & Window Accessories	Casement Handle CW-608 NA R	1	PCS	1.4	1.4	2024-06-14	YIT LOONG BUILDING MATERIALS SDN BHD	
117	Aluminium	Door & Window Accessories	Casement Handle CW-608 WH L	1	PCS	1.4	1.4	2021-12-16	YIT LOONG BUILDING MATERIALS SDN BHD	
118	Aluminium	Door & Window Accessories	Casement Handle CW-708LH Black	1	PCS	3	3	2024-07-15	YIT LOONG BUILDING MATERIALS SDN BHD	
119	Aluminium	Door & Window Accessories	Casement Handle CW-708RH Black	1	PCS	3	3	2024-07-15	YIT LOONG BUILDING MATERIALS SDN BHD	
120	Aluminium	Door & Window Accessories	Casement Handle CW-M3 (L) Black	1	PCS	5	5	2022-06-10	YIT LOONG BUILDING MATERIALS SDN BHD	
121	Aluminium	Door & Window Accessories	Casement Handle CW-M3 (R) Black	1	PCS	5	5	2024-07-15	YIT LOONG BUILDING MATERIALS SDN BHD	
122	Aluminium	Door & Window Accessories	Casement Handle CW-M7(R) Black	1	PCS	5.00	5	2024-07-22	YIT LOONG BUILDING MATERIALS SDN BHD	
123	Aluminium	Door & Window Accessories	Conceal Folding Door Acc. Pivot Set 18S	1	SET	45	45	2024-01-05	YIT LOONG BUILDING MATERIALS SDN BHD	
124	Aluminium	Door & Window Accessories	Conceal Folding Door Acc. Pivot Set 19S	1	SET	45	45	2024-01-05	YIT LOONG BUILDING MATERIALS SDN BHD	
125	Aluminium	Door & Window Accessories	Conceal Folding Door Acc. Pivot Set 20S	1	SET	45	45	2024-01-05	YIT LOONG BUILDING MATERIALS SDN BHD	
126	Aluminium	Door & Window Accessories	Conceal Folding Door Acc. Pivot Set 21S	1	SET	45	45	2024-01-05	YIT LOONG BUILDING MATERIALS SDN BHD	
127	Aluminium	Door & Window Accessories	Conceal Folding Door Acc. Pivot Set 22S	1	SET	45	45	2024-01-05	YIT LOONG BUILDING MATERIALS SDN BHD	
128	Aluminium	Door & Window Accessories	Conceal Folding Door Acc. Pivot Set 23S	1	SET	45	45	2024-01-05	YIT LOONG BUILDING MATERIALS SDN BHD	
129	Aluminium	Door & Window Accessories	Conceal Folding Door Acc. Pivot Set 24S	1	SET	45	45	2024-01-05	YIT LOONG BUILDING MATERIALS SDN BHD	
130	Aluminium	Door & Window Accessories	Conceal Folding Door Acc. Pivot Set 25S	1	SET	45	45	2024-01-05	YIT LOONG BUILDING MATERIALS SDN BHD	
131	Aluminium	Door & Window Accessories	Conceal Folding Door Acc. Pivot Set 26S	1	SET	45	45	2024-01-05	YIT LOONG BUILDING MATERIALS SDN BHD	
132	Aluminium	Door & Window Accessories	Conceal Folding Door Acc. Pivot Set 27S	1	SET	45	45	2024-01-05	YIT LOONG BUILDING MATERIALS SDN BHD	
133	Aluminium	Door & Window Accessories	Conceal Folding Door Acc. Pivot Set 28S	1	SET	45	45	2024-01-05	YIT LOONG BUILDING MATERIALS SDN BHD	
134	Aluminium	Door & Window Accessories	Conceal Folding Door Acc. Pivot Set 29S	1	SET	45	45	2024-01-05	YIT LOONG BUILDING MATERIALS SDN BHD	
135	Aluminium	Door & Window Accessories	Conceal Folding Door Acc. Pivot Set 30S	1	SET	45	45	2024-01-05	YIT LOONG BUILDING MATERIALS SDN BHD	
136	Aluminium	Door & Window Accessories	Door Hinges 3/8" x 1-1/4" x 2"	6	PCS	0.85	5.1	2023-03-15		
137	Aluminium	Door & Window Accessories	DS0034 Dust Socket	1	PCS	9	9	2022-05-30	YIT LOONG BUILDING MATERIALS SDN BHD	
138	Aluminium	Door & Window Accessories	EVA Foam S/S (Black) 6mm x 12mm x 1m	1	PCS	1.1	1.1	2023-03-18	YIT LOONG BUILDING MATERIALS SDN BHD	
139	Aluminium	Door & Window Accessories	EVA Foam S/S (Black) 6mm x 25mm x 1m	1	PCS	1.8	1.8	2023-03-02	YIT LOONG BUILDING MATERIALS SDN BHD	
140	Aluminium	Door & Window Accessories	Flush Bolt T301 NA	1	PAIR	15	15	2024-06-29	YIT LOONG BUILDING MATERIALS SDN BHD	
141	Aluminium	Door & Window Accessories	Flush Bolt TC78 Black	1	PAIR	12	12	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
142	Aluminium	Door & Window Accessories	Flush Bolt TC78BL Black	1	PAIR	11.50	11.5	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
143	Aluminium	Door & Window Accessories	Flush Bolt TC78WH White	1	PAIR	11.50	11.5	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
144	Aluminium	Door & Window Accessories	Flyscreen Wheel 3in	10	PCS	1	10	2026-02-12	DRAGON CITY CONSTRUCTION SDN BHD	src=QT-022628
145	Aluminium	Door & Window Accessories	Folding Door 89A(L) Bottom Guide	1	PCS	28.00	28	2022-12-13	YIT LOONG BUILDING MATERIALS SDN BHD	
146	Aluminium	Door & Window Accessories	Folding Door 89A(R) Bottom Guide	1	PCS	28	28	2022-12-13	YIT LOONG BUILDING MATERIALS SDN BHD	
147	Aluminium	Door & Window Accessories	Folding Door 89AG(L) Bottom Guide	1	PCS	28.00	28	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
148	Aluminium	Door & Window Accessories	Folding Door 89AG(R) Bottom Guide	1	PCS	28.00	28	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
149	Aluminium	Door & Window Accessories	Folding Door 89B(L) Bottom Guide	1	PCS	28.00	28	2022-12-13	YIT LOONG BUILDING MATERIALS SDN BHD	
150	Aluminium	Door & Window Accessories	Folding Door 89B(R) Bottom Guide	1	PCS	28.00	28	2022-12-13	YIT LOONG BUILDING MATERIALS SDN BHD	
151	Aluminium	Door & Window Accessories	Folding Door 89BG(L) (Black) Bottom Guide	1	PCS	28.00	28	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
152	Aluminium	Door & Window Accessories	Folding Door 89BG(L) Bottom Guide	1	PCS	28.00	28	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
153	Aluminium	Door & Window Accessories	Folding Door 89BG(L)(Black) Bottom Guide	1	PCS	28	28	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
154	Aluminium	Door & Window Accessories	Folding Door 89BG(R) (Black) Bottom Guide	1	PCS	28	28	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
155	Aluminium	Door & Window Accessories	Folding Door 89BG(R) Bottom Guide	1	PCS	28	28	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
156	Aluminium	Door & Window Accessories	Folding Door 89BG(R)(Black) Bottom Guide	1	PCS	28	28	2024-10-13	YIT LOONG BUILDING MATERIALS SDN BHD	
157	Aluminium	Door & Window Accessories	Folding Door 89C(L) Bottom Guide	1	PCS	28	28	2022-12-13	YIT LOONG BUILDING MATERIALS SDN BHD	
158	Aluminium	Door & Window Accessories	Folding Door 89C(R) Bottom Guide	1	PCS	28.00	28	2022-12-13	YIT LOONG BUILDING MATERIALS SDN BHD	
159	Aluminium	Door & Window Accessories	Folding Door 89CG(L) Bottom Guide	1	PCS	28	28	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
160	Aluminium	Door & Window Accessories	Folding Door 89CG(R) Bottom Guide	1	PCS	28	28	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
161	Aluminium	Door & Window Accessories	Folding Door 89D(L) Bottom Guide	1	PCS	28	28	2022-12-13	YIT LOONG BUILDING MATERIALS SDN BHD	
162	Aluminium	Door & Window Accessories	Folding Door 89D(R) Bottom Guide	1	PCS	28	28	2022-12-13	YIT LOONG BUILDING MATERIALS SDN BHD	
163	Aluminium	Door & Window Accessories	Folding Door 89DG(L) Bottom Guide	1	PCS	28	28	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
164	Aluminium	Door & Window Accessories	Folding Door 89DG(R) Bottom Guide	1	PCS	28.00	28	2024-08-28	YIT LOONG BUILDING MATERIALS SDN BHD	
